,0
1949,NO_IUPAC_NAME
1956,NO_IUPAC_NAME
1962,NO_IUPAC_NAME
1965,BAD_NUM_MONOMERS
1966,NO_IUPAC_NAME
1967,NO_IUPAC_NAME
1970,NO_IUPAC_NAME
1972,NO_IUPAC_NAME
1975,NO_IUPAC_NAME
1976,NO_IUPAC_NAME
1983,NO_IUPAC_NAME
1990,NO_IUPAC_NAME
1993,NO_IUPAC_NAME
1994,ILLEGAL_ATOMS
1997,BAD_NUM_FN_GRPS
2003,NO_IUPAC_NAME
2009,BAD_NUM_MONOMERS
2010,BAD_NUM_MONOMERS
2011,BAD_NUM_MONOMERS
2012,BAD_NUM_MONOMERS
2013,BAD_NUM_MONOMERS
2014,BAD_NUM_MONOMERS
2015,BAD_NUM_MONOMERS
2016,BAD_NUM_MONOMERS
2017,BAD_NUM_MONOMERS
2018,BAD_NUM_MONOMERS
2019,BAD_NUM_MONOMERS
2020,BAD_NUM_MONOMERS
2021,BAD_NUM_MONOMERS
2022,BAD_NUM_MONOMERS
2023,BAD_NUM_MONOMERS
2024,NO_RXN_TEMPLATE_MATCH
2025,BAD_NUM_FN_GRPS
2026,BAD_NUM_MONOMERS
2027,NO_RXN_TEMPLATE_MATCH
2028,BAD_NUM_MONOMERS
2029,BAD_NUM_MONOMERS
2030,BAD_NUM_MONOMERS
2031,BAD_NUM_MONOMERS
2032,BAD_NUM_MONOMERS
2033,BAD_NUM_MONOMERS
2034,BAD_NUM_MONOMERS
2035,BAD_NUM_MONOMERS
2036,BAD_NUM_MONOMERS
2037,BAD_NUM_MONOMERS
2038,BAD_NUM_MONOMERS
2039,NO_RXN_TEMPLATE_MATCH
2040,BAD_NUM_MONOMERS
2041,BAD_NUM_MONOMERS
2042,BAD_NUM_MONOMERS
2043,BAD_NUM_MONOMERS
2044,BAD_NUM_MONOMERS
2045,BAD_NUM_MONOMERS
2046,BAD_NUM_MONOMERS
2047,BAD_NUM_MONOMERS
2048,BAD_NUM_MONOMERS
2049,NO_RXN_TEMPLATE_MATCH
2050,BAD_NUM_MONOMERS
2051,BAD_NUM_MONOMERS
2052,BAD_NUM_MONOMERS
2053,BAD_NUM_MONOMERS
2054,BAD_NUM_MONOMERS
2055,BAD_NUM_MONOMERS
2056,BAD_NUM_MONOMERS
2057,BAD_NUM_MONOMERS
2058,NO_RXN_TEMPLATE_MATCH
2059,BAD_NUM_MONOMERS
2060,BAD_NUM_MONOMERS
2061,BAD_NUM_MONOMERS
2062,BAD_NUM_MONOMERS
2063,BAD_NUM_MONOMERS
2064,BAD_NUM_MONOMERS
2065,BAD_NUM_MONOMERS
2066,BAD_NUM_MONOMERS
2067,BAD_NUM_MONOMERS
2068,BAD_NUM_MONOMERS
2069,BAD_NUM_MONOMERS
2070,BAD_NUM_MONOMERS
2071,BAD_NUM_MONOMERS
2072,BAD_NUM_MONOMERS
2073,BAD_NUM_MONOMERS
2074,BAD_NUM_MONOMERS
2075,BAD_NUM_MONOMERS
2076,BAD_NUM_MONOMERS
2077,BAD_NUM_MONOMERS
2078,BAD_NUM_MONOMERS
2079,BAD_NUM_MONOMERS
2080,BAD_NUM_MONOMERS
2081,BAD_NUM_MONOMERS
2082,BAD_NUM_MONOMERS
2083,BAD_NUM_MONOMERS
2084,ILLEGAL_ATOMS
2085,BAD_NUM_MONOMERS
2086,BAD_NUM_MONOMERS
2087,BAD_NUM_MONOMERS
2088,BAD_NUM_MONOMERS
2089,BAD_NUM_MONOMERS
2090,BAD_NUM_MONOMERS
2091,BAD_NUM_MONOMERS
2092,NO_RXN_TEMPLATE_MATCH
2093,BAD_NUM_MONOMERS
2094,BAD_NUM_MONOMERS
2095,BAD_NUM_MONOMERS
2096,BAD_NUM_MONOMERS
2097,BAD_NUM_MONOMERS
2098,BAD_NUM_MONOMERS
2099,BAD_NUM_MONOMERS
2100,BAD_NUM_MONOMERS
2101,BAD_NUM_MONOMERS
2102,BAD_NUM_MONOMERS
2103,BAD_NUM_MONOMERS
2104,BAD_NUM_MONOMERS
2105,BAD_NUM_MONOMERS
2106,BAD_NUM_MONOMERS
2107,BAD_NUM_MONOMERS
2108,BAD_NUM_MONOMERS
2109,BAD_NUM_MONOMERS
2110,BAD_NUM_MONOMERS
2111,BAD_NUM_FN_GRPS
2112,BAD_NUM_MONOMERS
2113,BAD_NUM_MONOMERS
2114,BAD_NUM_MONOMERS
2115,BAD_NUM_MONOMERS
2116,BAD_NUM_MONOMERS
2117,BAD_NUM_MONOMERS
2118,NO_RXN_TEMPLATE_MATCH
2119,BAD_NUM_MONOMERS
2120,BAD_NUM_MONOMERS
2121,BAD_NUM_MONOMERS
2122,BAD_NUM_MONOMERS
2123,BAD_NUM_MONOMERS
2124,BAD_NUM_MONOMERS
2125,BAD_NUM_FN_GRPS
2126,BAD_NUM_MONOMERS
2127,BAD_NUM_MONOMERS
2128,BAD_NUM_MONOMERS
2129,BAD_NUM_MONOMERS
2130,BAD_NUM_MONOMERS
2131,NO_RXN_TEMPLATE_MATCH
2132,BAD_NUM_MONOMERS
2133,BAD_NUM_MONOMERS
2134,BAD_NUM_MONOMERS
2135,BAD_NUM_MONOMERS
2136,BAD_NUM_MONOMERS
2137,BAD_NUM_MONOMERS
2138,BAD_NUM_MONOMERS
2139,BAD_NUM_MONOMERS
2140,BAD_NUM_MONOMERS
2141,BAD_NUM_MONOMERS
2142,BAD_NUM_MONOMERS
2143,BAD_NUM_MONOMERS
2144,BAD_NUM_MONOMERS
2145,BAD_NUM_MONOMERS
2146,BAD_NUM_MONOMERS
2147,BAD_NUM_MONOMERS
2148,NO_RXN_TEMPLATE_MATCH
2149,BAD_NUM_MONOMERS
2150,BAD_NUM_MONOMERS
2151,BAD_NUM_MONOMERS
2152,BAD_NUM_MONOMERS
2153,BAD_NUM_MONOMERS
2154,BAD_NUM_MONOMERS
2155,BAD_NUM_MONOMERS
2156,BAD_NUM_MONOMERS
2157,BAD_NUM_MONOMERS
2158,BAD_NUM_MONOMERS
2159,BAD_NUM_MONOMERS
2160,BAD_NUM_MONOMERS
2161,BAD_NUM_MONOMERS
2162,BAD_NUM_MONOMERS
2163,BAD_NUM_MONOMERS
2164,BAD_NUM_MONOMERS
2165,BAD_NUM_MONOMERS
2166,BAD_NUM_MONOMERS
2167,BAD_NUM_MONOMERS
2168,BAD_NUM_MONOMERS
2169,BAD_NUM_MONOMERS
2170,BAD_NUM_MONOMERS
2171,BAD_NUM_MONOMERS
2172,NO_RXN_TEMPLATE_MATCH
2173,BAD_NUM_MONOMERS
2174,BAD_NUM_MONOMERS
2175,BAD_NUM_MONOMERS
2176,BAD_NUM_MONOMERS
2177,BAD_NUM_MONOMERS
2178,BAD_NUM_MONOMERS
2179,BAD_NUM_MONOMERS
2180,BAD_NUM_MONOMERS
2181,BAD_NUM_MONOMERS
2182,BAD_NUM_MONOMERS
2183,BAD_NUM_MONOMERS
2184,ILLEGAL_ATOMS
2185,BAD_NUM_MONOMERS
2186,BAD_NUM_MONOMERS
2187,BAD_NUM_MONOMERS
2188,BAD_NUM_MONOMERS
2189,BAD_NUM_MONOMERS
2190,BAD_NUM_MONOMERS
2191,BAD_NUM_MONOMERS
2192,NO_RXN_TEMPLATE_MATCH
2193,BAD_NUM_MONOMERS
2194,BAD_NUM_MONOMERS
2195,BAD_NUM_MONOMERS
2196,BAD_NUM_MONOMERS
2197,BAD_NUM_MONOMERS
2198,BAD_NUM_MONOMERS
2199,BAD_NUM_MONOMERS
2200,BAD_NUM_FN_GRPS
2201,BAD_NUM_MONOMERS
2202,BAD_NUM_MONOMERS
2203,NO_RXN_TEMPLATE_MATCH
2204,BAD_NUM_MONOMERS
2205,BAD_NUM_MONOMERS
2206,BAD_NUM_MONOMERS
2207,NO_RXN_TEMPLATE_MATCH
2208,BAD_NUM_MONOMERS
2209,BAD_NUM_MONOMERS
2210,BAD_NUM_MONOMERS
2211,BAD_NUM_MONOMERS
2212,BAD_NUM_FN_GRPS
2213,BAD_NUM_MONOMERS
2214,BAD_NUM_MONOMERS
2215,BAD_NUM_MONOMERS
2216,BAD_NUM_MONOMERS
2217,BAD_NUM_MONOMERS
2218,BAD_NUM_MONOMERS
2219,BAD_NUM_MONOMERS
2220,BAD_NUM_MONOMERS
2221,BAD_NUM_MONOMERS
2222,BAD_NUM_MONOMERS
2223,BAD_NUM_MONOMERS
2224,BAD_NUM_MONOMERS
2225,BAD_NUM_MONOMERS
2226,BAD_NUM_MONOMERS
2227,BAD_NUM_FN_GRPS
2228,BAD_NUM_MONOMERS
2229,NO_RXN_TEMPLATE_MATCH
2230,BAD_NUM_MONOMERS
2231,BAD_NUM_MONOMERS
2232,BAD_NUM_MONOMERS
2233,BAD_NUM_MONOMERS
2234,BAD_NUM_MONOMERS
2235,BAD_NUM_MONOMERS
2236,BAD_NUM_MONOMERS
2237,BAD_NUM_MONOMERS
2238,BAD_NUM_MONOMERS
2239,BAD_NUM_MONOMERS
2240,BAD_NUM_MONOMERS
2241,BAD_NUM_MONOMERS
2242,BAD_NUM_MONOMERS
2243,BAD_NUM_MONOMERS
2244,BAD_NUM_MONOMERS
2245,BAD_NUM_MONOMERS
2246,BAD_NUM_MONOMERS
2247,BAD_NUM_MONOMERS
2248,BAD_NUM_MONOMERS
2249,BAD_NUM_MONOMERS
2250,BAD_NUM_MONOMERS
2251,BAD_NUM_MONOMERS
2252,BAD_NUM_FN_GRPS
2253,BAD_NUM_MONOMERS
2254,BAD_NUM_MONOMERS
2255,BAD_NUM_MONOMERS
2256,BAD_NUM_MONOMERS
2257,BAD_NUM_MONOMERS
2258,BAD_NUM_MONOMERS
2259,BAD_NUM_MONOMERS
2260,BAD_NUM_MONOMERS
2261,BAD_NUM_MONOMERS
2262,BAD_NUM_MONOMERS
2263,BAD_NUM_MONOMERS
2264,BAD_NUM_MONOMERS
2265,BAD_NUM_MONOMERS
2266,BAD_NUM_MONOMERS
2267,BAD_NUM_MONOMERS
2268,BAD_NUM_MONOMERS
2269,BAD_NUM_MONOMERS
2270,BAD_NUM_MONOMERS
2271,BAD_NUM_MONOMERS
2272,BAD_NUM_MONOMERS
2273,BAD_NUM_MONOMERS
2274,BAD_NUM_MONOMERS
2275,BAD_NUM_MONOMERS
2276,BAD_NUM_MONOMERS
2277,BAD_NUM_MONOMERS
2278,BAD_NUM_MONOMERS
2279,BAD_NUM_MONOMERS
2280,BAD_NUM_MONOMERS
2281,BAD_NUM_MONOMERS
2282,BAD_NUM_MONOMERS
2283,BAD_NUM_MONOMERS
2284,BAD_NUM_MONOMERS
2285,BAD_NUM_MONOMERS
2286,BAD_NUM_MONOMERS
2287,BAD_NUM_MONOMERS
2288,BAD_NUM_MONOMERS
2289,BAD_NUM_MONOMERS
2290,BAD_NUM_MONOMERS
2291,BAD_NUM_MONOMERS
2292,BAD_NUM_MONOMERS
2293,BAD_NUM_MONOMERS
2294,BAD_NUM_MONOMERS
2295,BAD_NUM_MONOMERS
2296,BAD_NUM_MONOMERS
2297,BAD_NUM_MONOMERS
2298,NO_RXN_TEMPLATE_MATCH
2299,BAD_NUM_MONOMERS
2300,BAD_NUM_MONOMERS
2301,BAD_NUM_MONOMERS
2302,BAD_NUM_MONOMERS
2303,BAD_NUM_MONOMERS
2304,BAD_NUM_MONOMERS
2305,BAD_NUM_MONOMERS
2306,BAD_NUM_MONOMERS
2307,BAD_NUM_MONOMERS
2308,BAD_NUM_MONOMERS
2309,BAD_NUM_MONOMERS
2310,NO_RXN_TEMPLATE_MATCH
2311,BAD_NUM_MONOMERS
2312,BAD_NUM_MONOMERS
2313,BAD_NUM_MONOMERS
2314,BAD_NUM_MONOMERS
2315,BAD_NUM_MONOMERS
2316,BAD_NUM_MONOMERS
2317,BAD_NUM_MONOMERS
2318,BAD_NUM_MONOMERS
2319,BAD_NUM_MONOMERS
2320,BAD_NUM_MONOMERS
2321,BAD_NUM_MONOMERS
2322,BAD_NUM_MONOMERS
2323,BAD_NUM_MONOMERS
2324,BAD_NUM_MONOMERS
2325,BAD_NUM_MONOMERS
2326,BAD_NUM_MONOMERS
2327,BAD_NUM_MONOMERS
2328,NO_RXN_TEMPLATE_MATCH
2329,BAD_NUM_MONOMERS
2330,BAD_NUM_MONOMERS
2331,BAD_NUM_MONOMERS
2332,BAD_NUM_MONOMERS
2333,BAD_NUM_MONOMERS
2334,BAD_NUM_MONOMERS
2335,BAD_NUM_MONOMERS
2336,BAD_NUM_MONOMERS
2337,BAD_NUM_MONOMERS
2338,BAD_NUM_MONOMERS
2339,BAD_NUM_MONOMERS
2340,BAD_NUM_MONOMERS
2341,BAD_NUM_MONOMERS
2342,BAD_NUM_MONOMERS
2343,BAD_NUM_MONOMERS
2344,BAD_NUM_MONOMERS
2345,BAD_NUM_MONOMERS
2346,BAD_NUM_MONOMERS
2347,BAD_NUM_MONOMERS
2348,BAD_NUM_MONOMERS
2349,BAD_NUM_MONOMERS
2350,BAD_NUM_MONOMERS
2351,BAD_NUM_MONOMERS
2352,BAD_NUM_MONOMERS
2353,BAD_NUM_MONOMERS
2354,BAD_NUM_MONOMERS
2355,BAD_NUM_MONOMERS
2356,BAD_NUM_MONOMERS
2357,BAD_NUM_MONOMERS
2358,BAD_NUM_MONOMERS
2359,BAD_NUM_MONOMERS
2360,BAD_NUM_MONOMERS
2361,BAD_NUM_MONOMERS
2362,BAD_NUM_MONOMERS
2363,BAD_NUM_MONOMERS
2364,BAD_NUM_MONOMERS
2365,BAD_NUM_MONOMERS
2366,BAD_NUM_MONOMERS
2367,BAD_NUM_MONOMERS
2368,BAD_NUM_MONOMERS
2369,BAD_NUM_MONOMERS
2370,BAD_NUM_MONOMERS
2371,BAD_NUM_MONOMERS
2372,BAD_NUM_MONOMERS
2373,BAD_NUM_MONOMERS
2374,BAD_NUM_MONOMERS
2375,BAD_NUM_MONOMERS
2376,BAD_NUM_MONOMERS
2377,BAD_NUM_MONOMERS
2378,BAD_NUM_MONOMERS
2379,NO_RXN_TEMPLATE_MATCH
2380,BAD_NUM_MONOMERS
2381,BAD_NUM_MONOMERS
2382,BAD_NUM_MONOMERS
2383,BAD_NUM_MONOMERS
2384,BAD_NUM_MONOMERS
2385,BAD_NUM_FN_GRPS
2386,BAD_NUM_MONOMERS
2387,BAD_NUM_MONOMERS
2388,BAD_NUM_MONOMERS
2389,BAD_NUM_MONOMERS
2390,BAD_NUM_MONOMERS
2391,BAD_NUM_MONOMERS
2392,BAD_NUM_FN_GRPS
2393,BAD_NUM_MONOMERS
2394,NO_RXN_TEMPLATE_MATCH
2395,BAD_NUM_MONOMERS
2396,BAD_NUM_MONOMERS
2397,BAD_NUM_MONOMERS
2398,BAD_NUM_MONOMERS
2399,BAD_NUM_MONOMERS
2400,BAD_NUM_MONOMERS
2401,BAD_NUM_MONOMERS
2402,BAD_NUM_MONOMERS
2403,BAD_NUM_MONOMERS
2404,BAD_NUM_MONOMERS
2405,BAD_NUM_MONOMERS
2406,BAD_NUM_MONOMERS
2407,BAD_NUM_MONOMERS
2408,BAD_NUM_MONOMERS
2409,BAD_NUM_MONOMERS
2410,BAD_NUM_MONOMERS
2411,BAD_NUM_MONOMERS
2412,BAD_NUM_MONOMERS
2413,BAD_NUM_MONOMERS
2414,BAD_NUM_MONOMERS
2415,BAD_NUM_MONOMERS
2416,BAD_NUM_MONOMERS
2417,BAD_NUM_MONOMERS
2418,BAD_NUM_MONOMERS
2419,NO_RXN_TEMPLATE_MATCH
2420,BAD_NUM_MONOMERS
2421,BAD_NUM_MONOMERS
2422,BAD_NUM_MONOMERS
2423,BAD_NUM_MONOMERS
2424,BAD_NUM_MONOMERS
2425,BAD_NUM_MONOMERS
2426,BAD_NUM_MONOMERS
2427,BAD_NUM_MONOMERS
2428,BAD_NUM_MONOMERS
2429,BAD_NUM_MONOMERS
2430,BAD_NUM_MONOMERS
2431,BAD_NUM_MONOMERS
2432,NO_RXN_TEMPLATE_MATCH
2433,BAD_NUM_MONOMERS
2434,BAD_NUM_MONOMERS
2435,BAD_NUM_MONOMERS
2436,BAD_NUM_MONOMERS
2437,BAD_NUM_MONOMERS
2438,BAD_NUM_MONOMERS
2439,BAD_NUM_MONOMERS
2440,BAD_NUM_MONOMERS
2441,BAD_NUM_MONOMERS
2442,BAD_NUM_MONOMERS
2443,BAD_NUM_MONOMERS
2444,BAD_NUM_FN_GRPS
2445,BAD_NUM_MONOMERS
2446,BAD_NUM_MONOMERS
2447,BAD_NUM_MONOMERS
2448,BAD_NUM_FN_GRPS
2449,BAD_NUM_MONOMERS
2450,BAD_NUM_MONOMERS
2451,BAD_NUM_MONOMERS
2452,BAD_NUM_MONOMERS
2453,BAD_NUM_MONOMERS
2454,BAD_NUM_MONOMERS
2455,BAD_NUM_MONOMERS
2456,BAD_NUM_MONOMERS
2457,BAD_NUM_MONOMERS
2458,BAD_NUM_MONOMERS
2459,BAD_NUM_MONOMERS
2460,BAD_NUM_MONOMERS
2461,BAD_NUM_MONOMERS
2462,BAD_NUM_MONOMERS
2463,BAD_NUM_MONOMERS
2464,BAD_NUM_MONOMERS
2465,BAD_NUM_MONOMERS
2466,BAD_NUM_MONOMERS
2467,BAD_NUM_MONOMERS
2468,BAD_NUM_MONOMERS
2469,BAD_NUM_MONOMERS
2470,BAD_NUM_MONOMERS
2471,BAD_NUM_MONOMERS
2472,BAD_NUM_MONOMERS
2473,BAD_NUM_MONOMERS
2474,BAD_NUM_MONOMERS
2475,BAD_NUM_MONOMERS
2476,BAD_NUM_MONOMERS
2477,NO_RXN_TEMPLATE_MATCH
2478,BAD_NUM_MONOMERS
2479,BAD_NUM_MONOMERS
2480,BAD_NUM_MONOMERS
2481,BAD_NUM_FN_GRPS
2482,BAD_NUM_MONOMERS
2483,BAD_NUM_MONOMERS
2484,BAD_NUM_MONOMERS
2485,BAD_NUM_MONOMERS
2486,BAD_NUM_FN_GRPS
2487,BAD_NUM_MONOMERS
2488,BAD_NUM_MONOMERS
2489,BAD_NUM_MONOMERS
2490,NO_RXN_TEMPLATE_MATCH
2491,BAD_NUM_MONOMERS
2492,BAD_NUM_MONOMERS
2493,BAD_NUM_MONOMERS
2494,BAD_NUM_MONOMERS
2495,BAD_NUM_MONOMERS
2496,BAD_NUM_MONOMERS
2497,BAD_NUM_MONOMERS
2498,BAD_NUM_MONOMERS
2499,BAD_NUM_MONOMERS
2500,BAD_NUM_MONOMERS
2501,BAD_NUM_MONOMERS
2502,BAD_NUM_MONOMERS
2503,BAD_NUM_FN_GRPS
2504,BAD_NUM_MONOMERS
2505,BAD_NUM_MONOMERS
2506,BAD_NUM_MONOMERS
2507,BAD_NUM_MONOMERS
2508,BAD_NUM_FN_GRPS
2509,BAD_NUM_MONOMERS
2510,BAD_NUM_MONOMERS
2511,BAD_NUM_MONOMERS
2512,BAD_NUM_MONOMERS
2513,BAD_NUM_MONOMERS
2514,BAD_NUM_MONOMERS
2515,BAD_NUM_MONOMERS
2516,BAD_NUM_MONOMERS
2517,BAD_NUM_MONOMERS
2518,BAD_NUM_MONOMERS
2519,BAD_NUM_MONOMERS
2520,BAD_NUM_MONOMERS
2521,BAD_NUM_MONOMERS
2522,BAD_NUM_MONOMERS
2523,BAD_NUM_MONOMERS
2524,BAD_NUM_MONOMERS
2525,BAD_NUM_MONOMERS
2526,BAD_NUM_MONOMERS
2527,BAD_NUM_MONOMERS
2528,BAD_NUM_MONOMERS
2529,BAD_NUM_MONOMERS
2530,BAD_NUM_MONOMERS
2531,BAD_NUM_MONOMERS
2532,BAD_NUM_MONOMERS
2533,BAD_NUM_MONOMERS
2534,BAD_NUM_MONOMERS
2535,BAD_NUM_MONOMERS
2536,BAD_NUM_MONOMERS
2537,BAD_NUM_MONOMERS
2538,BAD_NUM_MONOMERS
2539,BAD_NUM_MONOMERS
2540,NO_RXN_TEMPLATE_MATCH
2541,BAD_NUM_MONOMERS
2542,BAD_NUM_MONOMERS
2543,BAD_NUM_MONOMERS
2544,BAD_NUM_MONOMERS
2545,BAD_NUM_MONOMERS
2546,BAD_NUM_MONOMERS
2547,BAD_NUM_MONOMERS
2548,BAD_NUM_MONOMERS
2549,BAD_NUM_MONOMERS
2550,BAD_NUM_MONOMERS
2551,BAD_NUM_MONOMERS
2552,BAD_NUM_MONOMERS
2553,BAD_NUM_MONOMERS
2554,BAD_NUM_MONOMERS
2555,BAD_NUM_MONOMERS
2556,BAD_NUM_MONOMERS
2557,BAD_NUM_MONOMERS
2558,BAD_NUM_MONOMERS
2559,BAD_NUM_MONOMERS
2560,BAD_NUM_MONOMERS
2561,BAD_NUM_MONOMERS
2562,NO_RXN_TEMPLATE_MATCH
2563,BAD_NUM_MONOMERS
2564,BAD_NUM_MONOMERS
2565,BAD_NUM_MONOMERS
2566,BAD_NUM_MONOMERS
2567,BAD_NUM_MONOMERS
2568,BAD_NUM_MONOMERS
2569,BAD_NUM_MONOMERS
2570,BAD_NUM_MONOMERS
2571,BAD_NUM_MONOMERS
2572,BAD_NUM_MONOMERS
2573,BAD_NUM_MONOMERS
2574,BAD_NUM_MONOMERS
2575,BAD_NUM_MONOMERS
2576,BAD_NUM_MONOMERS
2577,BAD_NUM_MONOMERS
2578,BAD_NUM_MONOMERS
2579,BAD_NUM_MONOMERS
2580,BAD_NUM_MONOMERS
2581,BAD_NUM_MONOMERS
2582,BAD_NUM_MONOMERS
2583,BAD_NUM_MONOMERS
2584,BAD_NUM_MONOMERS
2585,BAD_NUM_MONOMERS
2586,BAD_NUM_MONOMERS
2587,BAD_NUM_MONOMERS
2588,BAD_NUM_MONOMERS
2589,BAD_NUM_MONOMERS
2590,NO_RXN_TEMPLATE_MATCH
2591,BAD_NUM_MONOMERS
2592,BAD_NUM_MONOMERS
2593,BAD_NUM_MONOMERS
2594,BAD_NUM_MONOMERS
2595,BAD_NUM_MONOMERS
2596,BAD_NUM_MONOMERS
2597,BAD_NUM_MONOMERS
2598,BAD_NUM_MONOMERS
2599,BAD_NUM_MONOMERS
2600,BAD_NUM_MONOMERS
2601,BAD_NUM_MONOMERS
2602,BAD_NUM_MONOMERS
2603,BAD_NUM_MONOMERS
2604,BAD_NUM_MONOMERS
2605,BAD_NUM_MONOMERS
2606,BAD_NUM_MONOMERS
2607,BAD_NUM_MONOMERS
2608,BAD_NUM_MONOMERS
2609,NO_RXN_TEMPLATE_MATCH
2610,BAD_NUM_MONOMERS
2611,BAD_NUM_MONOMERS
2612,BAD_NUM_MONOMERS
2613,BAD_NUM_MONOMERS
2614,BAD_NUM_MONOMERS
2615,BAD_NUM_MONOMERS
2616,BAD_NUM_MONOMERS
2617,BAD_NUM_MONOMERS
